Time_Random Time_Random_Adjust Space_Random Result Performance_Result Line_Number
0.2007 0.2010 0.6153 SUCCES PSUCC mg.f:665
0.7926 0.7933 0.9873 SUCCES PSUCC mg.f:679
0.3774 0.3770 0.8536 SUCCES PSUCC mg.f:597
0.7016 0.6969 0.2938 SUCCES PSUCC mg.f:667
0.5339 0.5355 0.7430 SUCCES PSUCC mg.f:665
0.6238 0.6147 0.6123 SUCCES PSUCC mg.f:597
0.4530 0.4543 0.5586 SUCCES PSUCC mg.f:679
0.5420 0.5380 0.4274 SUCCES PSUCC mg.f:755
0.2874 0.2855 0.7342 SUCCES PSUCC mg.f:679
0.6060 0.6019 0.1713 SUCCES PSUCC mg.f:757
0.4385 0.4353 0.6208 SUCCES PSUCC mg.f:597
0.6802 0.6795 0.4234 SUCCES PSUCC mg.f:679
0.0101 0.0102 0.3698 SUCCES PSUCC mg.f:595
0.2496 0.2499 0.6710 SUCCES PSUCC mg.f:597
0.5781 0.5758 0.6169 SUCCES PSUCC mg.f:604
0.4077 0.4052 0.5635 SUCCES PSUCC mg.f:844
0.2368 0.2353 0.5083 SUCCES PSUCC mg.f:604
0.9744 0.9677 0.8079 SUCCES PSUCC mg.f:597
0.8035 0.8054 0.2542 SUCCES PSUCC mg.f:679
0.3100 0.3094 0.4862 SUCCES PSUCC mg.f:597
0.6379 0.6378 0.9296 SUCCES PSUCC mg.f:604
0.0492 0.0493 0.5140 SUCCES PSUCC mg.f:597
0.7925 0.7947 0.8192 SUCCES PSUCC mg.f:667
0.3827 0.3821 0.6901 SUCCES PSUCC mg.f:595
0.2089 0.2087 0.1303 SUCCES PSUCC mg.f:665
0.0422 0.0423 0.5806 SUCCES PSUCC mg.f:593
0.8661 0.8680 0.0237 SUCCES PSUCC mg.f:679
0.9541 0.9474 0.3918 SUCCES PSUCC mg.f:844
0.7867 0.7868 0.8409 SUCCES PSUCC mg.f:604
0.0249 0.0249 0.1398 SUCCES PSUCC mg.f:679
0.3555 0.3529 0.5874 SUCCES PSUCC mg.f:665
0.5951 0.5968 0.3892 SUCCES PSUCC mg.f:679
0.1865 0.1870 0.7608 SUCCES PSUCC mg.f:679
0.7726 0.7724 0.6263 SUCCES PSUCC mg.f:597
0.1870 0.1874 0.7142 SUCCES PSUCC mg.f:667
0.2760 0.2722 0.0830 SUCCES PSUCC mg.f:755
0.0172 0.0173 0.8866 SUCCES PSUCC mg.f:679
0.8465 0.8465 0.8315 SUCCES PSUCC mg.f:604
0.6781 0.6747 0.7814 SUCCES PSUCC mg.f:679
0.1796 0.1795 0.0073 SUCCES PSUCC mg.f:595
0.4190 0.4161 0.8088 SUCCES PSUCC mg.f:679
0.7522 0.7467 0.2579 SUCCES PSUCC mg.f:832
0.5785 0.5763 0.2022 SUCCES PSUCC mg.f:595
0.3203 0.3212 0.5043 SUCCES PSUCC mg.f:665
0.4097 0.4066 0.3755 SUCCES PSUCC mg.f:1421
0.7380 0.7394 0.8203 SUCCES PSUCC mg.f:665
0.8247 0.8185 0.6885 SUCCES PSUCC mg.f:665
0.1527 0.1517 0.1336 SUCCES PSUCC mg.f:663
0.9863 0.9862 0.5818 SUCCES PSUCC mg.f:604
0.2193 0.2195 0.8776 SUCCES PSUCC mg.f:667
0.5555 0.5554 0.3286 SUCCES PSUCC mg.f:679
0.8806 0.8737 0.7735 SUCCES PSUCC mg.f:679
0.7081 0.7030 0.2150 SUCCES PSUCC mg.f:595
0.0387 0.0386 0.1639 SUCCES PSUCC mg.f:604
0.2730 0.2713 0.9587 SUCCES PSUCC mg.f:755
0.6073 0.6029 0.9104 SUCCES PSUCC mg.f:770
0.3496 0.3497 0.2147 SUCCES PSUCC mg.f:840
0.1763 0.1761 0.1584 SUCCES PSUCC mg.f:604
0.5042 0.5043 0.1025 SUCCES PSUCC mg.f:604
0.3386 0.3363 0.5502 SUCCES PSUCC mg.f:755
0.6616 0.6633 0.4936 SUCCES PSUCC mg.f:667
0.1651 0.1650 0.7214 SUCCES PSUCC mg.f:667
0.4988 0.4983 0.1726 SUCCES PSUCC mg.f:679
0.3172 0.3175 0.1070 SUCCES PSUCC mg.f:597
0.1491 0.1493 0.0557 SUCCES PSUCC mg.f:833
0.4800 0.4764 0.0016 SUCCES PSUCC mg.f:604
0.8077 0.8013 0.4474 SUCCES PSUCC mg.f:763
0.6329 0.6328 0.3904 SUCCES PSUCC mg.f:679
0.9646 0.9576 0.3385 SUCCES PSUCC mg.f:679
0.2030 0.2031 0.6391 SUCCES PSUCC mg.f:770
0.0296 0.0296 0.5821 FAILED PSUCC mg.f:667
0.8618 0.8635 0.0298 SUCCES PSUCC mg.f:679
0.3657 0.3654 0.7599 SUCCES PSUCC mg.f:679
0.1909 0.1915 0.7000 SUCCES PSUCC mg.f:679
0.7810 0.7794 0.0735 SUCCES PSUCC mg.f:593
0.0257 0.0257 0.3786 SUCCES PSUCC mg.f:679
0.8501 0.8502 0.3208 SUCCES PSUCC mg.f:597
0.2648 0.2637 0.4062 SUCCES PSUCC mg.f:667
0.2659 0.2650 0.6330 SUCCES PSUCC mg.f:665
0.8537 0.8536 0.5030 SUCCES PSUCC mg.f:597
0.5987 0.6000 0.8072 SUCCES PSUCC mg.f:679
0.1874 0.1878 0.6787 SUCCES PSUCC mg.f:667
0.7794 0.7782 0.5495 SUCCES PSUCC mg.f:597
0.1056 0.1050 0.9932 SUCCES PSUCC mg.f:595
0.4330 0.4301 0.9364 SUCCES PSUCC mg.f:679
0.6787 0.6737 0.2436 SUCCES PSUCC mg.f:679
0.0026 0.0027 0.6867 SUCCES PSUCC mg.f:755
0.3303 0.3313 0.6296 SUCCES PSUCC mg.f:667
0.4211 0.4213 0.0016 SUCCES PSUCC mg.f:679
0.7541 0.7477 0.4492 SUCCES PSUCC mg.f:838
0.0771 0.0767 0.3898 SUCCES PSUCC mg.f:595
0.3175 0.3176 0.6922 SUCCES PSUCC mg.f:597
0.6508 0.6500 0.1420 SUCCES PSUCC mg.f:597
0.4757 0.4735 0.0845 SUCCES PSUCC mg.f:665
0.4783 0.4745 0.3122 SUCCES PSUCC mg.f:663
0.3066 0.3045 0.2579 SUCCES PSUCC mg.f:604
0.1315 0.1319 0.1983 SUCCES PSUCC mg.f:665
0.1399 0.1390 0.4330 SUCCES PSUCC mg.f:604
0.9629 0.9559 0.3728 SUCCES PSUCC mg.f:667
0.2981 0.2940 0.8231 SUCCES PSUCC mg.f:663
0.0370 0.0369 0.1239 SUCCES PSUCC mg.f:595
0.8622 0.8641 0.5657 SUCCES PSUCC mg.f:667
0.8646 0.8660 0.7955 SUCCES PSUCC mg.f:679
0.9532 0.9456 0.6645 SUCCES PSUCC mg.f:846
0.7875 0.7872 0.6149 SUCCES PSUCC mg.f:595
0.1121 0.1119 0.0569 SUCCES PSUCC mg.f:604
0.4376 0.4345 0.4996 SUCCES PSUCC mg.f:595
0.7680 0.7616 0.9461 SUCCES PSUCC mg.f:667
0.5082 0.5049 0.2482 SUCCES PSUCC mg.f:604
0.8382 0.8367 0.1951 SUCCES PSUCC mg.f:1072
0.6686 0.6657 0.6411 SUCCES PSUCC mg.f:679
0.1689 0.1679 0.8674 FAILED PSUCC mg.f:597
0.4995 0.4993 0.3150 SUCCES PSUCC mg.f:667
0.3231 0.3237 0.7564 SUCCES PSUCC mg.f:679
0.9146 0.9139 0.6261 SUCCES PSUCC mg.f:604
0.2442 0.2440 0.0731 SUCCES PSUCC mg.f:597
0.5679 0.5634 0.5141 SUCCES PSUCC mg.f:679
0.9018 0.8955 0.4650 SUCCES PSUCC mg.f:665
0.2294 0.2279 0.4080 SUCCES PSUCC mg.f:665
0.5528 0.5528 0.3481 SUCCES PSUCC mg.f:667
0.3872 0.3880 0.2984 SUCCES PSUCC mg.f:679
0.8868 0.8862 0.0248 SUCCES PSUCC mg.f:850
0.2145 0.2116 0.9710 SUCCES PSUCC mg.f:858
0.5469 0.5430 0.9174 SUCCES PSUCC mg.f:597
0.7831 0.7790 0.7167 SUCCES PSUCC mg.f:604
0.6151 0.6152 0.1632 SUCCES PSUCC mg.f:850
0.5278 0.5289 0.2502 SUCCES PSUCC mg.f:665
0.5304 0.5279 0.9769 SUCCES PSUCC mg.f:679
0.1240 0.1242 0.8510 SUCCES PSUCC mg.f:665
0.2088 0.2074 0.2176 SUCCES PSUCC mg.f:665
0.5394 0.5358 0.1645 SUCCES PSUCC mg.f:770
0.2741 0.2722 0.4604 SUCCES PSUCC mg.f:595
0.6110 0.6110 0.4129 SUCCES PSUCC mg.f:665
0.4356 0.4324 0.8556 SUCCES PSUCC mg.f:595
0.1756 0.1752 0.1570 SUCCES PSUCC mg.f:595
0.5124 0.5111 0.6105 SUCCES PSUCC mg.f:604
0.8330 0.8324 0.0479 SUCCES PSUCC mg.f:679
0.6629 0.6647 0.4949 SUCCES PSUCC mg.f:665
0.7512 0.7450 0.3633 SUCCES PSUCC mg.f:844
0.0844 0.0840 0.3113 SUCCES PSUCC mg.f:667
0.3213 0.3222 0.1120 SUCCES PSUCC mg.f:679
0.9172 0.9173 0.9883 SUCCES PSUCC mg.f:593
0.7406 0.7347 0.9283 SUCCES PSUCC mg.f:770
0.0689 0.0689 0.3739 SUCCES PSUCC mg.f:770
0.3974 0.3985 0.8194 SUCCES PSUCC mg.f:665
0.8981 0.8908 0.5463 SUCCES PSUCC mg.f:679
0.7262 0.7280 0.9877 SUCCES PSUCC mg.f:665
0.8163 0.8153 0.8614 SUCCES PSUCC mg.f:604
0.1459 0.1450 0.8078 SUCCES PSUCC mg.f:838
0.9737 0.9601 0.2494 SUCCES PSUCC mg.f:667
0.2144 0.2146 0.5553 SUCCES PSUCC mg.f:833
0.0417 0.0416 0.4980 SUCCES PSUCC mg.f:604
0.8699 0.8712 0.9430 SUCCES PSUCC mg.f:679
0.4566 0.4536 0.3103 SUCCES PSUCC mg.f:604
0.2916 0.2894 0.2621 SUCCES PSUCC mg.f:663
0.0284 0.0283 0.5604 SUCCES PSUCC mg.f:667
0.8569 0.8592 0.0061 SUCCES PSUCC mg.f:663
0.3635 0.3607 0.2381 SUCCES PSUCC mg.f:665
0.1945 0.1951 0.1839 SUCCES PSUCC mg.f:667
0.2812 0.2791 0.5517 SUCCES PSUCC mg.f:833
0.5256 0.5260 0.3587 SUCCES PSUCC mg.f:679
0.6120 0.6070 0.2247 SUCCES PSUCC mg.f:667
0.9481 0.9413 0.1777 SUCCES PSUCC mg.f:667
0.7665 0.7665 0.1133 SUCCES PSUCC mg.f:679
0.6845 0.6796 0.7012 SUCCES PSUCC mg.f:856
0.4253 0.4248 0.0037 SUCCES PSUCC mg.f:679
0.7548 0.7547 0.4505 SUCCES PSUCC mg.f:665
0.5833 0.5833 0.3962 SUCCES PSUCC mg.f:604
0.4108 0.4107 0.3396 SUCCES PSUCC mg.f:679
0.7369 0.7380 0.7835 SUCCES PSUCC mg.f:665
0.8285 0.8168 0.1529 SUCCES PSUCC mg.f:665
0.6533 0.6529 0.0973 SUCCES PSUCC mg.f:604
0.9008 0.9006 0.4066 SUCCES PSUCC mg.f:679
0.7296 0.7310 0.3497 SUCCES PSUCC mg.f:679
0.3164 0.3164 0.7199 SUCCES PSUCC mg.f:595
0.1446 0.1438 0.6647 SUCCES PSUCC mg.f:604
0.8877 0.8810 0.4683 SUCCES PSUCC mg.f:848
0.7101 0.7051 0.9077 SUCCES PSUCC mg.f:597
0.5422 0.5382 0.8567 SUCCES PSUCC mg.f:757
0.8714 0.8731 0.8035 SUCCES PSUCC mg.f:667
0.9666 0.9530 0.1766 SUCCES PSUCC mg.f:679
0.2011 0.1999 0.4745 SUCCES PSUCC mg.f:1060
0.7013 0.7009 0.7003 SUCCES PSUCC mg.f:679
0.1139 0.1139 0.2835 SUCCES PSUCC mg.f:595
0.8582 0.8591 0.0917 SUCCES PSUCC mg.f:679
0.9535 0.9460 0.9659 SUCCES PSUCC mg.f:846
0.2771 0.2752 0.4079 SUCCES PSUCC mg.f:679
0.0198 0.0200 0.2116 SUCCES PSUCC mg.f:679
0.4309 0.4281 0.2940 SUCCES PSUCC mg.f:679
0.6763 0.6719 0.5991 SUCCES PSUCC mg.f:846
0.5038 0.5004 0.5450 SUCCES PSUCC mg.f:595
0.7476 0.7419 0.8510 SUCCES PSUCC mg.f:604
0.5739 0.5700 0.2923 SUCCES PSUCC mg.f:604
0.9021 0.9019 0.7398 SUCCES PSUCC mg.f:679
0.7294 0.7306 0.1815 SUCCES PSUCC mg.f:663
0.2337 0.2336 0.4130 SUCCES PSUCC mg.f:679
0.6483 0.6481 0.4983 SUCCES PSUCC mg.f:604
0.8903 0.8887 0.3021 SUCCES PSUCC mg.f:679
0.7214 0.7231 0.2506 SUCCES PSUCC mg.f:679
0.3090 0.3065 0.1187 FAILED PSUCC mg.f:597
0.1343 0.1336 0.0617 SUCCES PSUCC mg.f:757
0.8792 0.8779 0.8665 SUCCES PSUCC mg.f:679
0.2067 0.2051 0.3114 SUCCES PSUCC mg.f:755
0.5316 0.5330 0.2524 SUCCES PSUCC mg.f:679
0.1281 0.1285 0.1282 SUCCES PSUCC mg.f:665
0.2174 0.2156 0.9980 SUCCES PSUCC mg.f:833
0.0404 0.0406 0.9393 SUCCES PSUCC mg.f:597
0.7818 0.7795 0.7428 SUCCES PSUCC mg.f:595
0.1153 0.1154 0.1924 SUCCES PSUCC mg.f:604
0.5244 0.5207 0.7747 SUCCES PSUCC mg.f:604
0.2642 0.2649 0.5758 SUCCES PSUCC mg.f:679
0.8586 0.8607 0.9491 SUCCES PSUCC mg.f:679
0.4460 0.4399 0.8186 SUCCES PSUCC mg.f:604
0.7742 0.7688 0.7616 SUCCES PSUCC mg.f:597
0.0142 0.0142 0.0651 SUCCES PSUCC mg.f:840
0.8427 0.8414 0.0082 SUCCES PSUCC mg.f:595
0.0821 0.0817 0.3113 SUCCES PSUCC mg.f:846
0.4153 0.4124 0.2612 SUCCES PSUCC mg.f:850
0.6548 0.6483 0.5622 SUCCES PSUCC mg.f:604
0.4795 0.4789 0.5038 SUCCES PSUCC mg.f:667
0.8129 0.8073 0.4536 SUCCES PSUCC mg.f:679
0.1371 0.1372 0.8951 SUCCES PSUCC mg.f:757
0.9702 0.9692 0.3449 SUCCES PSUCC mg.f:665
0.7929 0.7864 0.2819 SUCCES PSUCC mg.f:595
0.1275 0.1279 0.7333 SUCCES PSUCC mg.f:679
0.1301 0.1305 0.9632 SUCCES PSUCC mg.f:667
0.2208 0.2207 0.8328 SUCCES PSUCC mg.f:679
0.6320 0.6267 0.9160 SUCCES PSUCC mg.f:667
0.8716 0.8730 0.7183 SUCCES PSUCC mg.f:667
0.4622 0.4631 0.0901 SUCCES PSUCC mg.f:679
0.0527 0.0530 0.9611 SUCCES PSUCC mg.f:667
0.6398 0.6348 0.3291 SUCCES PSUCC mg.f:597
0.4686 0.4659 0.7726 SUCCES PSUCC mg.f:679
0.9701 0.9638 0.5023 SUCCES PSUCC mg.f:679
0.2986 0.2981 0.9466 SUCCES PSUCC mg.f:679
0.6277 0.6233 0.3920 SUCCES PSUCC mg.f:667
0.4572 0.4586 0.8400 SUCCES PSUCC mg.f:665
0.9608 0.9537 0.0669 SUCCES PSUCC mg.f:667
0.2915 0.2895 0.0143 SUCCES PSUCC mg.f:665
0.1139 0.1140 0.4534 SUCCES PSUCC mg.f:604
0.0322 0.0321 0.0425 SUCCES PSUCC mg.f:679
0.7679 0.7678 0.8410 SUCCES PSUCC mg.f:679
0.1822 0.1822 0.4280 SUCCES PSUCC mg.f:595
0.0170 0.0171 0.8784 SUCCES PSUCC mg.f:667
0.2575 0.2582 0.1805 SUCCES PSUCC mg.f:667
0.8480 0.8424 0.5519 SUCCES PSUCC mg.f:604
0.5894 0.5906 0.8542 SUCCES PSUCC mg.f:667
0.1777 0.1778 0.2232 SUCCES PSUCC mg.f:604
0.0970 0.0958 0.8134 SUCCES PSUCC mg.f:679
0.3344 0.3349 0.6136 SUCCES PSUCC mg.f:665
0.9262 0.9281 0.4854 SUCCES PSUCC mg.f:667
0.5084 0.5047 0.8482 SUCCES PSUCC mg.f:604
0.3379 0.3356 0.2959 SUCCES PSUCC mg.f:755
0.5796 0.5768 0.5988 SUCCES PSUCC mg.f:597
0.4065 0.4039 0.0428 SUCCES PSUCC mg.f:704
0.2422 0.2413 0.9947 SUCCES PSUCC mg.f:595
0.4798 0.4765 0.7924 SUCCES PSUCC mg.f:604
0.3054 0.3033 0.7375 SUCCES PSUCC mg.f:597
0.1379 0.1370 0.1845 SUCCES PSUCC mg.f:760
0.8804 0.8734 0.4895 SUCCES PSUCC mg.f:770
0.2088 0.2072 0.4344 SUCCES PSUCC mg.f:665
0.5368 0.5369 0.8786 SUCCES PSUCC mg.f:755
0.3613 0.3588 0.3209 SUCCES PSUCC mg.f:667
0.6072 0.6028 0.1281 SUCCES PSUCC mg.f:755
0.4325 0.4297 0.5698 SUCCES PSUCC mg.f:667
0.6770 0.6724 0.3750 SUCCES PSUCC mg.f:1421
0.5020 0.4984 0.3203 SUCCES PSUCC mg.f:679
0.3308 0.3315 0.2644 SUCCES PSUCC mg.f:634
0.4224 0.4220 0.6351 SUCCES PSUCC mg.f:667
0.3368 0.3345 0.2208 SUCCES PSUCC mg.f:757
0.5804 0.5802 0.5265 SUCCES PSUCC mg.f:597
0.4064 0.4061 0.4696 SUCCES PSUCC mg.f:770
0.2351 0.2335 0.4139 SUCCES PSUCC mg.f:595
0.4752 0.4733 0.2166 SUCCES PSUCC mg.f:667
0.0661 0.0663 0.5882 SUCCES PSUCC mg.f:667
0.6572 0.6585 0.4601 SUCCES PSUCC mg.f:665
0.2466 0.2464 0.3297 SUCCES PSUCC mg.f:604
0.0741 0.0737 0.2739 SUCCES PSUCC mg.f:665
0.3982 0.3991 0.2156 SUCCES PSUCC mg.f:679
0.4034 0.4005 0.9466 SUCCES PSUCC mg.f:770
0.7273 0.7287 0.8858 SUCCES PSUCC mg.f:679
0.8242 0.8241 0.7654 SUCCES PSUCC mg.f:663
0.7353 0.7355 0.3454 SUCCES PSUCC mg.f:679
0.7391 0.7389 0.0768 SUCCES PSUCC mg.f:755
0.1500 0.1490 0.6587 SUCCES PSUCC mg.f:679
0.8945 0.8880 0.9655 SUCCES PSUCC mg.f:667
0.2210 0.2210 0.4088 SUCCES PSUCC mg.f:679
0.0500 0.0503 0.8532 SUCCES PSUCC mg.f:667
0.0516 0.0518 0.5804 SUCCES PSUCC mg.f:679
0.6443 0.6431 0.4544 SUCCES PSUCC mg.f:597
0.4693 0.4663 0.3940 SUCCES PSUCC mg.f:667
0.0607 0.0610 0.7672 SUCCES PSUCC mg.f:679
0.1519 0.1499 0.1401 SUCCES PSUCC mg.f:604
0.3919 0.3929 0.4429 SUCCES PSUCC mg.f:679
0.9816 0.9815 0.8130 SUCCES PSUCC mg.f:564
0.3949 0.3929 0.8969 SUCCES PSUCC mg.f:679
0.3987 0.3969 0.6270 SUCCES PSUCC mg.f:665
0.9834 0.9809 0.9911 SUCCES PSUCC mg.f:604
0.2285 0.2255 0.7994 SUCCES PSUCC mg.f:667
0.9684 0.9613 0.1004 SUCCES PSUCC mg.f:665
0.7958 0.7975 0.0444 SUCCES PSUCC mg.f:667
0.3905 0.3914 0.9184 SUCCES PSUCC mg.f:667
0.9798 0.9722 0.2904 SUCCES PSUCC mg.f:604
0.3039 0.3019 0.7308 SUCCES PSUCC mg.f:597
0.1328 0.1322 0.1764 SUCCES PSUCC mg.f:665
0.1318 0.1323 0.9017 SUCCES PSUCC mg.f:667
0.2238 0.2223 0.2731 SUCCES PSUCC mg.f:679
0.9660 0.9586 0.5781 SUCCES PSUCC mg.f:663
0.2908 0.2888 0.5186 SUCCES PSUCC mg.f:679
0.6254 0.6210 0.9709 SUCCES PSUCC mg.f:679
0.9481 0.9413 0.4106 SUCCES PSUCC mg.f:667
0.6905 0.6857 0.2142 SUCCES PSUCC mg.f:667
0.5258 0.5275 0.6651 SUCCES PSUCC mg.f:679
0.6101 0.6094 0.5305 SUCCES PSUCC mg.f:757
0.4353 0.4320 0.4721 SUCCES PSUCC mg.f:667
0.2618 0.2622 0.4163 SUCCES PSUCC mg.f:667
0.8557 0.8582 0.7905 SUCCES PSUCC mg.f:679
0.8537 0.8438 0.5155 SUCCES PSUCC mg.f:604
0.1877 0.1882 0.4651 SUCCES PSUCC mg.f:665
0.2753 0.2731 0.8327 SUCCES PSUCC mg.f:604
0.1028 0.1029 0.7779 SUCCES PSUCC mg.f:604
0.4288 0.4261 0.7200 SUCCES PSUCC mg.f:667
0.1743 0.1744 0.5278 SUCCES PSUCC mg.f:597
0.4983 0.4980 0.9679 SUCCES PSUCC mg.f:667
0.8238 0.8182 0.9111 SUCCES PSUCC mg.f:679
0.1609 0.1599 0.8636 SUCCES PSUCC mg.f:679
0.4852 0.4818 0.3024 SUCCES PSUCC mg.f:832
0.2240 0.2225 0.6055 FAILED PSUCC mg.f:667
0.5587 0.5587 0.5562 SUCCES PSUCC mg.f:665
0.3843 0.3846 0.4987 SUCCES PSUCC mg.f:597
0.7134 0.7085 0.4452 SUCCES PSUCC mg.f:604
0.4527 0.4536 0.7462 SUCCES PSUCC mg.f:665
0.5420 0.5384 0.6151 SUCCES PSUCC mg.f:838
0.8718 0.8740 0.5618 SUCCES PSUCC mg.f:665
0.9611 0.9605 0.9327 SUCCES PSUCC mg.f:679
0.7929 0.7947 0.3788 SUCCES PSUCC mg.f:667
0.8752 0.8713 0.2434 SUCCES PSUCC mg.f:667
0.9679 0.9663 0.1173 SUCCES PSUCC mg.f:679
0.7934 0.7950 0.5581 SUCCES PSUCC mg.f:679
0.7962 0.7979 0.2886 FAILED PSUCC mg.f:679
0.3858 0.3855 0.1578 SUCCES PSUCC mg.f:595
0.2164 0.2151 0.6054 SUCCES PSUCC mg.f:856
0.9636 0.9570 0.4132 SUCCES PSUCC mg.f:667
0.2825 0.2806 0.3502 SUCCES PSUCC mg.f:832
0.0283 0.0283 0.1567 SUCCES PSUCC mg.f:665
0.7654 0.7597 0.9561 SUCCES PSUCC mg.f:665
0.0972 0.0966 0.4047 SUCCES PSUCC mg.f:667
0.9279 0.9294 0.8506 SUCCES PSUCC mg.f:679
0.5135 0.5111 0.2176 SUCCES PSUCC mg.f:593
0.8428 0.8370 0.1642 SUCCES PSUCC mg.f:595
0.0810 0.0806 0.9639 SUCCES PSUCC mg.f:795
0.9162 0.9162 0.9158 SUCCES PSUCC mg.f:597
0.1526 0.1506 0.2147 SUCCES PSUCC mg.f:795
0.4864 0.4833 0.6643 SUCCES PSUCC mg.f:679
0.3127 0.3129 0.1079 SUCCES PSUCC mg.f:604
0.0479 0.0473 0.4054 SUCCES PSUCC mg.f:597
0.3836 0.3834 0.8559 SUCCES PSUCC mg.f:604
0.2079 0.2066 0.2974 SUCCES PSUCC mg.f:858
0.4442 0.4425 0.0966 SUCCES PSUCC mg.f:564
0.7808 0.7752 0.5488 SUCCES PSUCC mg.f:597
0.6035 0.6046 0.4886 SUCCES PSUCC mg.f:665
0.6914 0.6863 0.8572 SUCCES PSUCC mg.f:667
0.5241 0.5254 0.8064 SUCCES PSUCC mg.f:679
0.1104 0.1105 0.6740 SUCCES PSUCC mg.f:604
0.9435 0.9371 0.6221 SUCCES PSUCC mg.f:770
0.7716 0.7716 0.5679 SUCCES PSUCC mg.f:597
0.0937 0.0932 0.5064 SUCCES PSUCC mg.f:679
0.3431 0.3432 0.3172 SUCCES PSUCC mg.f:663
0.1686 0.1675 0.7589 SUCCES PSUCC mg.f:604
0.4936 0.4904 0.7005 SUCCES PSUCC mg.f:667
0.3299 0.3307 0.1544 SUCCES PSUCC mg.f:667
0.8288 0.8230 0.8791 SUCCES PSUCC mg.f:667
0.1540 0.1541 0.3196 SUCCES PSUCC mg.f:679
0.4833 0.4829 0.2664 SUCCES PSUCC mg.f:833
0.8149 0.8090 0.7155 SUCCES PSUCC mg.f:595
0.6430 0.6428 0.1584 SUCCES PSUCC mg.f:597
0.4694 0.4662 0.1020 SUCCES PSUCC mg.f:679
0.4765 0.4729 0.8356 SUCCES PSUCC mg.f:831
0.8005 0.8025 0.2759 SUCCES PSUCC mg.f:667
0.3912 0.3917 0.1465 SUCCES PSUCC mg.f:667
0.9806 0.9737 0.5173 SUCCES PSUCC mg.f:597
0.3077 0.3055 0.4620 SUCCES PSUCC mg.f:595
0.0487 0.0489 0.2643 SUCCES PSUCC mg.f:604
0.3782 0.3785 0.2101 SUCCES PSUCC mg.f:595
0.7053 0.7052 0.1543 SUCCES PSUCC mg.f:597
0.5353 0.5362 0.6011 SUCCES PSUCC mg.f:663
0.6206 0.6155 0.9666 SUCCES PSUCC mg.f:852
0.8657 0.8676 0.2728 SUCCES PSUCC mg.f:665
0.4522 0.4520 0.1406 SUCCES PSUCC mg.f:595
0.2787 0.2768 0.5843 SUCCES PSUCC mg.f:604
0.6128 0.6084 0.5347 SUCCES PSUCC mg.f:665
0.4369 0.4338 0.4752 SUCCES PSUCC mg.f:604
0.1806 0.1782 0.7795 SUCCES PSUCC mg.f:604
0.5090 0.5051 0.2254 SUCCES PSUCC mg.f:604
0.8367 0.8306 0.6689 SUCCES PSUCC mg.f:679
0.0809 0.0804 0.4752 SUCCES PSUCC mg.f:846
0.9086 0.9087 0.4193 SUCCES PSUCC mg.f:604
0.7335 0.7299 0.3630 SUCCES PSUCC mg.f:665
0.3234 0.3243 0.2324 SUCCES PSUCC mg.f:679
0.3279 0.3264 0.9630 SUCCES PSUCC mg.f:667
0.9181 0.9176 0.8330 SUCCES PSUCC mg.f:604
0.2437 0.2436 0.2750 SUCCES PSUCC mg.f:564
0.0713 0.0713 0.2191 SUCCES PSUCC mg.f:704
0.3989 0.4000 0.1653 SUCCES PSUCC mg.f:663
0.9844 0.9773 0.0301 SUCCES PSUCC mg.f:604
0.3189 0.3184 0.4815 SUCCES PSUCC mg.f:1060
0.5599 0.5521 0.7840 SUCCES PSUCC mg.f:667
0.8850 0.8835 0.7259 SUCCES PSUCC mg.f:832
0.7174 0.7173 0.6753 SUCCES PSUCC mg.f:597
0.4548 0.4557 0.4735 SUCCES PSUCC mg.f:665
0.5440 0.5435 0.8438 SUCCES PSUCC mg.f:852
0.8779 0.8774 0.2935 SUCCES PSUCC mg.f:679
0.2062 0.2049 0.2393 SUCCES PSUCC mg.f:757
0.0304 0.0306 0.6799 SUCCES PSUCC mg.f:665
0.2750 0.2753 0.9864 SUCCES PSUCC mg.f:856
0.1904 0.1893 0.5729 SUCCES PSUCC mg.f:604
0.4265 0.4265 0.3733 SUCCES PSUCC mg.f:679
0.2568 0.2575 0.3188 SUCCES PSUCC mg.f:667
0.3443 0.3417 0.6866 SUCCES PSUCC mg.f:667
0.6742 0.6694 0.6330 SUCCES PSUCC mg.f:752
0.4203 0.4173 0.9402 SUCCES PSUCC mg.f:665
0.7447 0.7384 0.8820 SUCCES PSUCC mg.f:770
0.9856 0.9861 0.1841 SUCCES PSUCC mg.f:597
0.3157 0.3159 0.6313 SUCCES PSUCC mg.f:595
0.5579 0.5538 0.9344 SUCCES PSUCC mg.f:679
0.8840 0.8840 0.3794 SUCCES PSUCC mg.f:850
0.7153 0.7051 0.3260 SUCCES PSUCC mg.f:604
0.4562 0.4571 0.6295 SUCCES PSUCC mg.f:665
0.0428 0.0429 0.4957 SUCCES PSUCC mg.f:604
0.8747 0.8685 0.9446 SUCCES PSUCC mg.f:770
0.7056 0.7056 0.3916 SUCCES PSUCC mg.f:604
0.5326 0.5340 0.3354 SUCCES PSUCC mg.f:667
0.6188 0.6139 0.7043 SUCCES PSUCC mg.f:844
0.3650 0.3624 0.0097 SUCCES PSUCC mg.f:667
0.1876 0.1881 0.4504 SUCCES PSUCC mg.f:667
0.2786 0.2767 0.8212 SUCCES PSUCC mg.f:604
